1305,"Reproductive Health Specialists, Inc.",665 Rodi Road,Pittsburgh,PA,15235,MA,"Carolyn J. Kubik, M.D.","Judith L. Albert, M.D.","G. David Ball, Ph.D., HCLD",412-731-8000,http://www.ivfpittsburgh.com,info@ivfpittsburgh.com,40.446266,-79.827175,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1306,University of Pittsburgh Physicians,300 Halket Street,Pittsburgh,PA,15213,MA,"Anthony Wakim, M.D.","Anthony Wakim, M.D.","Anthony Wakim, M.D.",412-641-1600,http://www.magee.edu,evolk@mail.magee.edu,40.437083,-79.961949,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1307,Crozer Chester Medical Center,1 Medical Center Blvd,Upland,PA,19013,MA,"Albert El-Roeiy, M.D.","Albert El-Roeiy, M.D.","Charlene Alouf, Ph.D.",610-447-2727,N/A,N/A,39.8572098,-75.3666109,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1308,Reproductive Science Institute,945 Chesterbrook Boulevard,Wayne,PA,19087,MA,"Abraham Munabi, M.D.","Abraham Munabi, M.D.","Jeanne L. Walters, BS, ELD",610-981-6000,http://www.RSIinfertility.com,rsidoc@aol.com,40.0656299,-75.4621059,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1309,"Women's Clinic, Ltd.",301 South Seventh Avenue,West Reading,PA,19611,MA,"Vincent A. Pellegrini, M.D.","Vincent A. Pellegrini, M.D.","Sheldon Schlaff, M.D.",610-374-2214,http://www.infertilitypa.com,N/A,40.327,-75.943,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1310,Reproductive Medicine Associates of Philadelphia,735 Fitzwatertown Road,Willow Grove,PA,19090,MA,"Martin F. Freedman, M.D.","Martin F. Freedman, M.D.","Jeanne Laska Walters, BSELD",215-938-1515,http://www.rmaphiladelphia.com,robin@rmaphiladelphia.com,40.1597223,-75.1139159,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1311,"Pedro J. Beauchamp, M.D. IVF Program",100 Paseo San Pablo,Bayamon,PR,959,OTH,"Pedro J. Beauchamp, M.D.","Pedro J. Beauchamp, M.D.","Pedro J. Beauchamp, M.D.",787-798-0100,http://www.prfertility.com,pedrobeauchamp@aol.com,59.962,10.876,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1312,"Gynecology, Reproductive Endocrinology & Fertility Institute (GREFI)",1519 Ponce de Leon Ave,Santurce,PR,910,OTH,"RosaIleana Cruz-Burgos, M.D.","RosaIleana Cruz-Burgos, M.D.","Anil K. Dubey, Ph.D., HCLD",787-721-3544,N/A,grefiivf@caribenet.net,-36.401,174.661,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1313,Women and Infants Hospital,1 Blackstone Place,Providence,RI,2905,NE,"Sandra Carson, M.D.","Sandra Carson, M.D.","Jeannine F. Witmyer, Ph.D., HCLD",401-453-7500,N/A,N/A,41.8337756,-71.3836003,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1314,Fertility Center of the Carolinas,890 West Faris Road,Greenville,SC,29605,SA,"Bruce A. Lessey, M.D., Ph.D.","Bruce A. Lessey, M.D., Ph.D.","William R. Boone, Ph.D., HCLD",864-4551600,http://www.ghs.org/rei,blessey@ghs.org,34.817231,-82.4157148,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1315,Piedmont Reproductive Endocrinology Group PA,17 Caledon Court,Greenville,SC,29615,SA,"John E. Nichols Jr., M.D.","John E. Nichols Jr., M.D.","Anthony Anderson, MSELD",864-232-7734,http://piedmontreg.com,fwestbrook@piedmontreg.com,34.863158,-82.33964,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1316,Southeastern Fertility Center,1375 Hospital Drive,Mount Pleasant,SC,29464,SA,"Grant W. Patton Jr., M.D.","Grant W. Patton Jr., M.D.","Rodney J. Wade, MSTS",843-881-3900,http://www.sefertility.com,pwaters@sefertility.com,32.816516,-79.853334,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1317,"Advanced Fertility & Reproductive Endocrinology Institute, LLC",2728 Sunset Boulevard,West Columbia,SC,29169,SA,"Gail F. Whitman-Elia, M.D., MPH, HCLD","Gail F. Whitman-Elia, M.D., MPH, HCLD","Gail F. Whitman-Elia, M.D., MPH, HCLD",803-939-1515,http://www.ivfwecare.com,gwhitman@ivfwecare.com,34.004818,-81.1161912,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1318,Sanford Women's Health,1500 West 22nd Street MB3,Sioux Falls,SD,57105,WNC,"Keith A. Hansen, M.D.","Keith A. Hansen, M.D.","John D. Brannian, Ph.D., HCLD",605-328-7700,http://www.obgynltd.com,N/A,43.521619,-96.722641,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1319,The Fertility Center of Chattanooga,1624 Gunbarrel Road,Chattanooga,TN,37421,ESC,"Barry W. Donesky, M.D.","Barry W. Donesky, M.D.","Anthony R. Anderson, M.S., ELD",423-899-0500,http://www.ChattanoogaFertility.com,N/A,35.0197546,-85.1611603,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1320,East Tennessee State University,325 North State of Franklin Road,Johnson City,TN,37604,ESC,"Norman A. Assad, M.D.","Norman A. Assad, M.D.","Norman A. Assad, M.D.",423-439-7272,N/A,N/A,36.3061396,-82.3863218,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1322,"Kutteh Ke Fertility Associates of Memphis, PLLC",80 Humphrey Center,Memphis,TN,38120,ESC,"Raymond W. Ke, M.D.","Raymond W. Ke, M.D.","William H. Kutteh, M.D., Ph.D., HCLD",901-747-2229,http://www.fertilitymemphis.com,info@fertilitymemphis.com,35.128287,-89.856781,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1323,Nashville Fertility Center P. C.,3452 3rd Avenue North,Nashville,TN,37203,ESC,"George A. Hill, M.D.","George A. Hill, M.D.","Melanie R. Freeman, Ph.D.. HCLD",615-321-4740,http://www.nashvillefertility.com,ghill@nashvillefertility.com,36.1884527,-86.7957761,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1324,The Center for Reproductive Health,2410 Patterson Street,Nashville,TN,37203,ESC,"Jaime M. Vasquez, M.D.","Jaime M. Vasquez, M.D.","Gary W. Randall, Ph.D., HCLD",615-321-8899,http://www.reproductivehealthctr.com,drvasquez@mindspring.com,36.1518844,-86.8096325,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1325,Austin Fertility Center,805 East 32nd Street,Austin,TX,78705,WSC,"Jeffrey T. Youngkin, M.D.","Jeffrey T. Youngkin, M.D.","Thomas G. Turner, M.S., ELD",512-478-3188,http://www.austinfertilitycenter.com,vr@dryoungkin.com,30.29145,-97.728585,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1326,"Texas Fertility Center, Drs Vaughn, Silverberg & Hansard","6500 N Mopac, Building 1",Austin,TX,78731,WSC,"Thomas C. Vaughn, M.D.","Kaylen M. Silverberg, M.D.","Thomas Turner Jr., M.S. ELD",512-451-0149,N/A,N/A,30.3455356,-97.7516894,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1327,Center for Assisted Reproduction,1701 Park Place Avenue,Bedford,TX,76022,WSC,"Kevin J. Doody, M.D.","Kevin J. Doody, M.D.","Kevin J. Doody, M.D.",817-540-1157,http://www.embryo.net,martinl@embryo.net,32.834493,-97.1293759,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1329,Reproductive Medicine Associates,4325 N Josey Lane,Carrollton,TX,75010,WSC,"W. F. (Dub) Howard, M.D.","W. F. (Dub) Howard, M.D.","S. G. Kotagi, M.S., MCLD",972-394-3699,http://www.wfhoward.com,N/A,33.0278943,-96.8846515,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1330,Dallas-Fort Worth Fertility Associates,8160 Walnut Hill Lane,Dallas,TX,75231,WSC,"Samuel J. Chantilis, M.D.","Samuel J. Chantilis, M.D.","Diane G. Hammitt, Ph.D., HCLD",214-363-5965,N/A,N/A,32.881768,-96.764145,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1331,"Fertility Specialists of Dallas, PA",8230 Walnut Hill Lane,Dallas,TX,75231,WSC,"Jerald S. Goldstein, M.D.","Jerald S. Goldstein, M.D.","Diane G. Hammitt, Ph.D., HCLD",214-750-5500,N/A,N/A,32.88,-96.754,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1332,Repromed Fertility Center,3800 San Jacinto Street,Dallas,TX,75204,WSC,"Anil B. Pinto, M.D.","Anil B. Pinto, M.D.","Shidramappa G. Kotagi, MSTSELD",214-827-8777,N/A,N/A,32.799,-96.787,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1333,Sher Institute for Reproductive Medicine - Dallas,7777 Forest Lane,Dallas,TX,75230,WSC,"Walid A. Saleh, M.D.","Walid A. Saleh, M.D.","Douglas W. Gliedt, Ph.D., HCLD",972-566-6686,http://www.HaveABaby.com,N/A,32.9094001,-96.7713964,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1334,The Texas Center for Reproductive Health,3600 Gaston Avenue,Dallas,TX,75246,WSC,"Samuel P. Marynick, M.D.","J. Michael Putman, M.D.","Li (Lilly) Zhang, Ph.D.,HCLD",214-821-2274,http://www.txcrh.com,N/A,32.793,-96.772,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1335,The Women's Place,950 Scotland Drive,De Soto,TX,75115,WSC,"Lisa A. King, M.D.","Lisa A. King, M.D.","Sunday Crider-Pirkle, Ph.D., ELD",972-709-9777,N/A,N/A,32.599,-96.857,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1336,Southwest Center for Reproductive Health,799 South Mesa Hills,El Paso,TX,79912,WSC,"Luis S. Noble, M.D.","Luis S. Noble, M.D.","Lyla M. Wagley, MS, ELD",915-842-9998,N/A,N/A,31.862,-106.523,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1337,Fort Worth Fertility PA,1800 Mistletoe Blvd,Fort Worth,TX,76104,WSC,"Robert A. Kaufmann, M.D.","Robert A. Kaufmann, M.D.","J. Michael Wilson, Ph.D.",817-348-8145,http://www.fwivf.com,N/A,32.725,-97.314,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1338,Dallas IVF,2840 Legacy Drive,Frisco,TX,75034,WSC,"Brian D. Barnett, M.D.","Brian D. Barnett, M.D.","Oscar Perez, Ph.D., HCLD/ELD",214-297-0020,http://www.dallasivf.com,newpatient@dallasivf.com,33.102041,-96.840509,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1339,Baylor Family Fertility Program,21709 Dryden Road,Houston,TX,77030,WSC,"William E. Gibbons, M.D.","William E. Gibbons, M.D.","Wan-Song A. Won, Ph.D., HCLD, ELD",713-798-8399,N/A,ampbell@bcm.tmc.edu,29.706,-95.402,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1340,Center for Women's Medicine,10901 Katy Freeway,Houston,TX,77079,WSC,"Michael A. Allon, M.D.","Michael A. Allon, M.D.","Dmitri I. Dozortsev, M.D., Ph.D., HCLD",713-467-4488,N/A,N/A,29.78,-95.609,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1341,Cooper Institute for Advanced Reproductive Medicine,7500 Beechnut,Houston,TX,77074,WSC,"C. James Chuong, M.D.","C. James Chuong, M.D.","C. James Chuong, M.D.",713-771-9771,http://www.cooperinstitutearm.com,chuong@cooperinstitutearm.com,29.692252,-95.518911,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1342,Fertility Specialists of Houston,7900 Fannin,Houston,TX,77054,WSC,"George M. Grunert, M.D.","George M. Grunert, M.D.","Wan-Song A. Wun, Ph.D., HCLD ELD",713-512-7851,http://www.fshivf.com,N/A,29.691669,-95.403407,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1343,Houston Infertility Clinic,9055 Katy Freeway,Houston,TX,77024,WSC,"Sonja B. Kristiansen, M.D.","Sonja B. Kristiansen, M.D.","J. David Wininger, Ph.D., HCLD",713-862-6181,N/A,N/A,29.7834441,-95.5124047,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1344,Houston IVF,929 Gessner,Houston,TX,77024,WSC,"Timothy N. Hickman, M.D.","Timothy N. Hickman, M.D.","Pauline L. Cisneros, Ph.D., HCLD",713-465-1211,http://www.houstonivf.net,N/A,29.782526,-95.545487,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1345,North Houston Center for Reproductive Medicine,530 Wells Fargo Dr.,Houston,TX,77090,WSC,"Dorothy J. Roach, M.D.","Dorothy J. Roach, M.D.","Weirong S. Shang, Ph.D.",281-444-4784,http://www.nhcrm.com,staff@nhcrm.com,30.015158,-95.434471,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1347,Advanced Reproductive Care Center,7501 Las Colinas Boulevard,Irving,TX,75063,WSC,"Sy Q. Le, M.D.","Sy Q. Le, M.D.","Sy Q. Le, M.D.",972-506-9986,http://www.ivfmd.net,drle@ivfmd.net,32.909808,-96.955446,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1348,Wilford Hall Medical Center,2200 Bergquist Drive,Lackland AFB,TX,78236,WSC,"Jeremy A King, MD","Matthew G. Retzloff, M.D.","Thomas B. Pool, Ph.D.",210-292-4016,http://www.whmc.af.mil/ivf,N/A,29.398753,-98.623873,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1349,Center for Reproductive Medicine,3405 22nd Street,Lubbock,TX,79410,WSC,"Janelle Dorsett, M.D.","Janelle Dorsett, M.D.","Janelle Dorsett, M.D.",806-788-1212,N/A,N/A,33.574815,-101.888564,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1350,Presbyterian Hospital Plano ARTS,6200 West Parker Road,Plano,TX,75093,WSC,"Alfred J. Rodriguez, M.D.","Alfred J. Rodriguez, M.D.","Diane G. Hammitt, Ph.D., HCLD",972-981-7800,N/A,N/A,33.0443207,-96.8357706,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1351,Advanced Fertility Center - Institute for Women's Health,502 Madison Oak Drive,San Antonio,TX,78258,WSC,"Joseph R. Garza, M.D.","Joseph R. Garza, M.D.","E. Gayle Schneider, Ph.D., HCLD",210-616-0680,N/A,N/A,29.621072,-98.490479,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1352,Fertility Center of San Antonio,4499 Medical Drive,San Antonio,TX,78229,WSC,"Joseph E. Martin, M.D.","Joseph E. Martin, M.D.","Thomas B. Pool, Ph.D., HCLD",210-692-0577,http://www.fertilitysa.com,info@fertilitysa.com,29.510906,-98.573762,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1353,Fertility Concepts,4499 Medical Drive,San Antonio,TX,78229,WSC,"Linda R. Ellsworth, M.D, Ph.D.","Linda R. Ellsworth, M.D., Ph.D.","E. Gayle Schneider, Ph.D., HCLD",210-614-3303,N/A,N/A,29.510906,-98.573762,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1354,"Reproductive Medicine Associates of Texas, PA",19296 Stone Oak Parkway,San Antonio,TX,78258,WSC,"Francisco Arredondo, M.D., MPH","Francisco Arredondo, M.D., MPH","Richard T. Scott Jr., M.D., HCLD",210-337-8453,N/A,N/A,29.6318715,-98.4952189,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1355,South Texas Fertility Center,8122 Datapoint Drive,San Antonio,TX,78229,WSC,"Robert G. Brzyski, M.D., Ph.D.","Robert G. Brzyski, M.D., Ph.D.","Carlton E. Eddy, Ph.D.",210-567-4930,N/A,N/A,29.51527,-98.56867,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1356,Houston Fertility Institute,13414 Medical Complex Drive,Tomball,TX,77375,WSC,"Ghassan Haddad, MD","Inderbir S. Gill, M.D.","Wei-Hua Wang, Ph.D., DVM",281-357-1881,http://www.houstonfertilityinstitute.com,N/A,30.11,-95.583,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1357,Center of Reproductive Medicine,1015 Medical Center Boulevard,Webster,TX,77598,WSC,Stephanie Pharr,"Vicki L. Schnell, M.D.","Jonathan P. Richards, M.S., ELD",281-332-0073,http://www.infertilitytexas.com,jrichards@infertilitytexas.com,29.533,-95.138,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1358,Utah Center for Reproductive Medicine,675 Arapeen Way,Salt Lake City,UT,84108,MT,"C. Matthew Peterson, M.D.","Ahmad Hammoud, M.D.","Douglas T. Carrell, Ph.D., HCLD",801-581-4838,http://www.utahfertilitycenter.com,fertilitydr@hsc.utah.edu,40.754897,-111.8255,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1359,Reproductive Care Center,10150 South Petunia Way,Sandy,UT,84092,MT,"James S. Heiner, M.D.","Keith L. Blauer, M.D.","Brett Reggio, Ph.D., HCLD",801-878-8888,http://www.fertilitydr.com,info@Hope4Baby.com,40.5668519,-111.8501316,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1360,Washington Fertility Center,4316 L Evergreen Lane,Annandale,VA,22003,SA,"Pierre Asmar, M.D.","Pierre Asmar, M.D.","Susan A. Daniel, Ph.D., HCLD",703-658-3100,N/A,N/A,38.830559,-77.186565,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1361,Dominion Fertility & Endocrinology,46 S Glebe Road,Arlington,VA,22204,SA,"Michael DiMattina, M.D.","Michael DiMattina, M.D.","Michael DiMattina, M.D.",703-920-3890,http://www.dominionfertility.com,info@dominionfertility.com,38.866,-77.094,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1362,Reproductive Medicine and Surgery Center of Virginia,595 Peter Jefferson Parkway,Charlottesville,VA,22911,SA,"Christopher D. Williams, M.D.","Christopher D. Williams, M.D.","Theodore S. Thomas, Ph.D., HCLD",434-982-8520,http://www.rmscva.com,N/A,38.099,-78.407,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1363,Genetics & IVF Institute,3015 Williams Drive,Fairfax,VA,22031,SA,"Joseph Schulman, M.D.","Ervin E. Jones, M.D., Ph.D., HCLD","Andrew D. Dorfmann, MS",703-698-7355,N/A,N/A,38.865,-77.258,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1364,The Muasher Center for Fertility and IVF,8501 Arlington Boulevard,Fairfax,VA,22031,SA,"Suheil J. Muasher, M.D.","Suheil J. Muasher, M.D.","Jacob F. Mayer, Ph.D., HCLD",703-876-6311,http://www.mcfivf.com,muashersj@mcfivf.com,38.864535,-77.238586,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1365,Jones Institute for Reproductive Medicine,601 Colley Ave,Norfolk,VA,23507,SA,"Sergio Oehninger, M.D.","Laurel Stadtmauer, M.D., Ph.D..","Jacob F. Mayer, Ph.D., HCLD",757-446-7100,http://www.jonesinstitute.org,N/A,36.861617,-76.300562,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1366,Virginia Center for Reproductive Medicine,11150 Sunset Hills Road,Reston,VA,20190,SA,"Fady I. Sharara, M.D.","Fady I. Sharara, M.D.","Galal Abdo, Ph.D.",703-437-7722,http://www.vcrmed.com,fsharara@vcrmed.com,38.9488018,-77.3317731,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1367,Fertility Institute of Virginia,10710 Midlothian Turnpike,Richmond,VA,23235,SA,"Michael C. Edelstein, M.D.","Kenneth A. Steingold, M.D.","Dennis W. Matt, Ph.D., HCLD",804-379-9000,http://www.fertilityinstituteofva.com,N/A,37.508139,-77.595584,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1368,Life Source Fertility Center,7603 Forest Avenue,Richmond,VA,23229,SA,"Joseph G. Gianfortoni, M.D.","Joseph G. Gianfortoni, M.D.","Dennis W. Matt, Ph.D., HCLD",804-673-2273,N/A,N/A,37.6050391,-77.5402919,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1369,"Richmond Center for Fertility and Endocrinology, Ltd",7603 Forest Ave,Richmond,VA,23229,SA,"Sanford M. Rosenberg, M.D.","Sanford M. Rosenberg, M.D.","Dennis W. Matt, Ph.D., HCLD",804-285-9700,http://www.eggdoc.com,info@eggdoc.com,37.6050391,-77.5402919,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1370,University Center for Advanced Reproductive Medicine,9000 Stony Point Parkway,Richmond,VA,23235,SA,"Elizabeth McGee, M.D.","Richard S. Lucidi, M.D.","Dennis W. Matt, Ph.D., HCLD",804-828-8468,N/A,N/A,37.5525529,-77.5661515,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
